GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0100000US,,United States,,31183,Tortilla manufacturing,,2009,14611,3,441436,135332,2,46545,2270,6373,80144,11584,21433,290463,1331297,2,1091074,157157,15085,32153,4,404311,35828,3,,,3157424,1,2951058,,206367,205012,,1355,1826637,1,86038,3,32495,2,3987,13,49557,6,89945,32672,3245,54028,49364,24,3231,46133,1653,1224,43255,61947,5,46736,6,33385,13351,381278,8,17382,786,127,1409,4024,31053,8309,18309,5818,13167,280894
0100000US,,United States,,31183,Tortilla manufacturing,,2008,14577,1,423947,146618,4,50099,17267,7854,71398,11718,21384,303647,1327231,2,1063489,177622,15231,36992,4,404877,33897,6,64,,2994749,2,2762265,16594,232484,230869,,1615,1660918,2,88480,7,28823,12,2948,35,56708,4,85111,30381,4180,50551,75186,8,8436,66750,1945,3359,61446,67348,6,44037,7,28441,15596,350648,11,21502,547,84,763,4181,27591,8760,20004,5528,13208,248479
0100000US,,United States,,311830,Tortilla manufacturing,,2009,14611,3,441436,135332,2,46545,2270,6373,80144,11584,21433,290463,1331297,2,1091074,157157,15085,32153,4,404311,35828,3,,,3157424,1,2951058,,206367,205012,,1355,1826637,1,86038,3,32495,2,3987,13,49557,6,89945,32672,3245,54028,49364,24,3231,46133,1653,1224,43255,61947,5,46736,6,33385,13351,381278,8,17382,786,127,1409,4024,31053,8309,18309,5818,13167,280894
0100000US,,United States,,311830,Tortilla manufacturing,,2008,14577,1,423947,146618,4,50099,17267,7854,71398,11718,21384,303647,1327231,2,1063489,177622,15231,36992,4,404877,33897,6,64,,2994749,2,2762265,16594,232484,230869,,1615,1660918,2,88480,7,28823,12,2948,35,56708,4,85111,30381,4180,50551,75186,8,8436,66750,1945,3359,61446,67348,6,44037,7,28441,15596,350648,11,21502,547,84,763,4181,27591,8760,20004,5528,13208,248479
0100000US,,United States,,3119,Other food manufacturing,,2009,155345,1,6403727,1897786,1,795323,75210,145905,881348,112525,212061,3573278,36445272,1,32848179,2419500,205146,475429,2,6221879,497020,1,,,81331762,1,76929530,1638270,4402232,3869819,139484,392929,44907728,1,5490989,1,2573573,1,622356,2,2295060,1,5601404,2603404,602535,2395465,2508969,3,588358,1920611,38159,202151,1680301,1515301,1,496815,2,343988,152826,5577088,2,436770,27095,15099,21933,50210,525305,266259,431262,241096,194139,3367922
0100000US,,United States,,3119,Other food manufacturing,,2008,161335,1,6360748,1917402,1,698537,198319,140479,880067,117818,223805,3646723,36838894,1,33375272,2211103,206420,536204,1,6889139,509895,1,17618,,80056329,1,75831299,1630535,4225030,3635131,212189,377709,43327925,1,5836348,1,2732309,1,647432,1,2456608,1,5382857,2574920,591248,2216689,1910007,2,482519,1427489,28433,73545,1325510,1443598,1,461097,1,325654,135442,5105892,2,362422,24963,14387,20975,45914,464475,254713,394996,215300,154341,3153405
0100000US,,United States,,31191,Snack food manufacturing,,2009,42724,1,1624370,562483,1,251696,18144,28523,264120,32716,54060,936833,10263301,1,9054838,810001,49134,222310,3,1683296,127018,4,,,26438310,1,24730212,,1708098,1679725,8176,20197,16217906,1,1346961,2,719235,2,172627,3,455099,2,1337615,670872,171597,495146,790925,1,190060,600864,11505,130627,458733,445465,1,103909,5,69144,34765,1713961,3,90349,6390,3679,5315,11684,150907,59477,152311,80283,57802,1095765
0100000US,,United States,,31191,Snack food manufacturing,,2008,44096,1,1610840,573789,1,201441,59724,30767,281857,33883,55116,930246,9976530,1,8808783,766262,55802,223058,1,1746959,122626,1,,,26038240,1,24375285,185242,1662956,1642502,6026,14427,16146784,1,1449809,2,725817,3,192177,2,531815,2,1290801,659999,167020,463782,518662,3,116096,402566,4949,21217,376400,446370,1,85791,3,59077,26714,1415028,3,77825,6014,2110,4649,8425,129233,52224,113242,45576,44646,931084
0100000US,,United States,,31191M,Snack food manufacturing,,2009,42724,1,1624370,562483,1,251696,18144,28523,264120,32716,54060,936833,10263301,1,9054838,810001,49134,222310,3,1683296,127018,4,,,26438310,1,24730212,,1708098,1679725,8176,20197,16217906,1,1346961,2,719235,2,172627,3,455099,2,1337615,670872,171597,495146,790925,1,190060,600864,11505,130627,458733,445465,1,103909,5,69144,34765,1713961,3,90349,6390,3679,5315,11684,150907,59477,152311,80283,57802,1095765
0100000US,,United States,,31191M,Snack food manufacturing,,2008,44096,1,1610840,573789,1,201441,59724,30767,281857,33883,55116,930246,9976530,1,8808783,766262,55802,223058,1,1746959,122626,1,,,26038240,1,24375285,185242,1662956,1642502,6026,14427,16146784,1,1449809,2,725817,3,192177,2,531815,2,1290801,659999,167020,463782,518662,3,116096,402566,4949,21217,376400,446370,1,85791,3,59077,26714,1415028,3,77825,6014,2110,4649,8425,129233,52224,113242,45576,44646,931084
0100000US,,United States,,31192,Coffee and tea manufacturing,,2009,13892,1,620336,170389,1,64556,8436,14489,82908,8947,17023,320402,4695600,2,4340184,236324,11798,53978,1,663246,53315,1,,,8525523,1,7796154,822545,729369,331892,,,3841883,2,682116,1,389471,1,54574,1,238071,3,688617,391571,51911,245135,350257,1,32209,318048,1693,14483,301872,174633,1,84246,2,55495,28751,715653,8,40233,5983,2125,1468,6112,56742,17182,43123,25290,23504,493891
0100000US,,United States,,31192,Coffee and tea manufacturing,,2008,13954,1,600166,189616,2,64153,20789,15964,88709,9153,17631,331868,4827568,1,4435385,267718,13168,57488,1,701374,53809,2,,,8739627,1,7939199,780866,800428,365082,,,3924978,1,722237,2,401051,1,60481,6,260704,2,675498,391866,51176,232456,155382,7,22761,132621,3352,7325,121945,153815,2,84298,2,57669,26629,633188,3,34817,5321,1815,1664,6465,55722,16277,48963,23038,20266,418841
0100000US,,United States,,311920,Coffee and tea manufacturing,,2009,13892,1,620336,170389,1,64556,8436,14489,82908,8947,17023,320402,4695600,2,4340184,236324,11798,53978,1,663246,53315,1,,,8525523,1,7796154,822545,729369,331892,,,3841883,2,682116,1,389471,1,54574,1,238071,3,688617,391571,51911,245135,350257,1,32209,318048,1693,14483,301872,174633,1,84246,2,55495,28751,715653,8,40233,5983,2125,1468,6112,56742,17182,43123,25290,23504,493891
0100000US,,United States,,311920,Coffee and tea manufacturing,,2008,13954,1,600166,189616,2,64153,20789,15964,88709,9153,17631,331868,4827568,1,4435385,267718,13168,57488,1,701374,53809,2,,,8739627,1,7939199,780866,800428,365082,,,3924978,1,722237,2,401051,1,60481,6,260704,2,675498,391866,51176,232456,155382,7,22761,132621,3352,7325,121945,153815,2,84298,2,57669,26629,633188,3,34817,5321,1815,1664,6465,55722,16277,48963,23038,20266,418841
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,2009,6385,5,314345,76919,6,30665,4190,6915,35148,3960,8057,156479,2062877,3,1931998,80951,12853,14745,6,211919,22330,3,,,9140483,2,9019394,,121089,118465,,,7041311,1,369885,5,136450,7,66842,4,166593,5,454989,168102,70774,216112,177086,1,52818,124268,1627,8362,114279,91425,4,19179,8,14104,5074,209602,7,4477,1505,506,1399,2259,21692,16041,8604,7135,9850,136133
0100000US,,United States,,31193,Flavoring syrup and concentrate manufacturing,,2008,6173,1,322307,84330,1,31092,7789,5664,39786,3851,8090,162105,2058806,1,1911228,89229,12391,22349,2,257011,23608,1,105,,9170798,1,9045274,,125525,121128,,,7154109,1,486969,1,195048,1,73059,1,218862,1,423469,172710,49524,201235,141926,6,61492,80433,575,5006,74852,119886,12,21413,2,16076,5337,243130,9,4842,921,389,1225,1938,22463,16922,6056,7039,9947,171387
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,2009,6385,5,314345,76919,6,30665,4190,6915,35148,3960,8057,156479,2062877,3,1931998,80951,12853,14745,6,211919,22330,3,,,9140483,2,9019394,,121089,118465,,,7041311,1,369885,5,136450,7,66842,4,166593,5,454989,168102,70774,216112,177086,1,52818,124268,1627,8362,114279,91425,4,19179,8,14104,5074,209602,7,4477,1505,506,1399,2259,21692,16041,8604,7135,9850,136133
0100000US,,United States,,311930,Flavoring syrup and concentrate manufacturing,,2008,6173,1,322307,84330,1,31092,7789,5664,39786,3851,8090,162105,2058806,1,1911228,89229,12391,22349,2,257011,23608,1,105,,9170798,1,9045274,,125525,121128,,,7154109,1,486969,1,195048,1,73059,1,218862,1,423469,172710,49524,201235,141926,6,61492,80433,575,5006,74852,119886,12,21413,2,16076,5337,243130,9,4842,921,389,1225,1938,22463,16922,6056,7039,9947,171387
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,2009,31653,1,1561612,460089,2,194134,21042,41304,203610,21405,42132,800365,8468152,1,7744117,511379,67787,49402,2,1135234,95469,1,262,,16394756,1,15548576,272582,846180,722168,,,7952168,1,1606145,2,763346,3,166479,3,676320,2,1636673,778703,131985,725986,374707,22,80067,294640,8273,14732,271635,309477,1,110490,4,80204,30286,1032174,3,75088,4200,3642,6646,10624,112418,47462,112750,52618,35151,571575
0100000US,,United States,,31194,Seasoning and dressing manufacturing,,2008,33271,1,1574663,460882,1,174621,46448,41744,198070,22175,44822,796897,8516281,1,7872524,437628,45102,58167,1,1354748,102860,3,,,15400713,1,14739186,,661528,609961,,,6855766,1,1619181,1,769784,1,139214,3,710182,1,1538271,742821,153745,641705,389803,6,98800,291003,6754,14322,269927,282318,2,96846,2,71342,25504,1084905,5,64678,4176,4016,6181,9739,100351,50376,112985,57361,32124,642918
0100000US,,United States,,31194M,Seasoning and dressing manufacturing,,2009,31653,1,1561612,460089,2,194134,21042,41304,203610,21405,42132,800365,8468152,1,7744117,511379,67787,49402,2,1135234,95469,1,262,,16394756,1,15548576,272582,846180,722168,,,7952168,1,1606145,2,763346,3,166479,3,676320,2,1636673,778703,131985,725986,374707,22,80067,294640,8273,14732,271635,309477,1,110490,4,80204,30286,1032174,3,75088,4200,3642,6646,10624,112418,47462,112750,52618,35151,571575
0100000US,,United States,,31194M,Seasoning and dressing manufacturing,,2008,33271,1,1574663,460882,1,174621,46448,41744,198070,22175,44822,796897,8516281,1,7872524,437628,45102,58167,1,1354748,102860,3,,,15400713,1,14739186,,661528,609961,,,6855766,1,1619181,1,769784,1,139214,3,710182,1,1538271,742821,153745,641705,389803,6,98800,291003,6754,14322,269927,282318,2,96846,2,71342,25504,1084905,5,64678,4176,4016,6181,9739,100351,50376,112985,57361,32124,642918
0100000US,,United States,,31199,All other food manufacturing,,2009,60692,2,2283064,627905,1,254272,23398,54673,295562,45497,90788,1359201,10955343,1,9777041,780845,63575,134994,1,2528184,198888,1,,,20832689,1,19835193,252816,997496,1017568,,2450,9854460,1,1485883,2,565071,2,161835,3,758977,3,1483510,594157,176267,713085,815995,3,233205,582790,15060,33947,533783,494301,1,178990,3,125040,53950,1905699,2,226624,9016,5147,7104,19531,183546,126097,114474,75770,67831,1070558
0100000US,,United States,,31199,All other food manufacturing,,2008,63840,1,2252773,608785,1,227231,63569,46341,271645,48756,98146,1425608,11459709,1,10347351,650267,79958,175143,1,2829046,206991,1,187,871,20706950,1,19732356,316944,974594,896458,76436,,9246289,1,1558153,1,640609,2,182500,3,735044,2,1454819,607524,169784,677511,704234,2,183369,520865,12804,25675,482387,441208,1,172749,3,121490,51259,1729641,4,180261,8531,6057,7257,19346,156706,118914,113750,82287,47357,989174
0100000US,,United States,,31199M,All other food manufacturing,,2009,60692,2,2283064,627905,1,254272,23398,54673,295562,45497,90788,1359201,10955343,1,9777041,780845,63575,134994,1,2528184,198888,1,,,20832689,1,19835193,252816,997496,1017568,,2450,9854460,1,1485883,2,565071,2,161835,3,758977,3,1483510,594157,176267,713085,815995,3,233205,582790,15060,33947,533783,494301,1,178990,3,125040,53950,1905699,2,226624,9016,5147,7104,19531,183546,126097,114474,75770,67831,1070558
0100000US,,United States,,31199M,All other food manufacturing,,2008,63840,1,2252773,608785,1,227231,63569,46341,271645,48756,98146,1425608,11459709,1,10347351,650267,79958,175143,1,2829046,206991,1,187,871,20706950,1,19732356,316944,974594,896458,76436,,9246289,1,1558153,1,640609,2,182500,3,735044,2,1454819,607524,169784,677511,704234,2,183369,520865,12804,25675,482387,441208,1,172749,3,121490,51259,1729641,4,180261,8531,6057,7257,19346,156706,118914,113750,82287,47357,989174
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,2009,142341,1,6926826,2297505,1,871680,103103,206057,1116666,83214,163288,3702303,49454384,1,43591465,4424232,229371,466848,1,10681713,742469,1,115677,,119882070,1,113511190,1207344,6370880,6021313,,,70958660,1,16645349,1,5876448,2,6098635,2,4670266,1,15722187,5564264,5801391,4356533,3237580,6,762560,2475020,81641,104806,2288573,2890756,1,524028,6,328565,195463,7751576,2,235786,85346,23882,20523,67174,530110,420333,298871,328342,624778,5116433
0100000US,,United States,,312,Beverage and tobacco product manufacturing,,2008,151838,1,7324856,2872948,1,940267,238923,408311,1285448,86745,172131,3771610,49492987,1,43304183,4500977,348993,575693,1,10513253,763141,1,,,125099482,1,118684000,1602678,6415482,5959757,,,76212626,1,15611588,1,5431052,1,5781994,1,4398542,1,15364662,5316215,5593590,4454857,3824464,6,638667,3185798,98687,156092,2931018,2865363,1,408383,5,236832,171551,7838693,2,173053,181267,23086,14418,88764,513641,471430,278882,351305,746013,4996836
0100000US,,United States,,3121,Beverage manufacturing,,2009,128077,1,5994481,1973009,1,755982,96407,158908,961713,72712,142861,3141976,44093593,1,38751947,4056619,185816,422663,1,9639141,676549,1,,,88580714,1,82928025,885305,5652689,5365470,,,45026888,1,12780336,1,5187903,2,5966583,2,1625850,1,12091689,4880471,5660447,1550772,2911981,7,714893,2197088,78364,95962,2022762,2618598,2,497294,7,315744,181550,6802468,2,209717,83310,21754,18957,62003,492919,408916,263523,219867,540446,4481058
0100000US,,United States,,3121,Beverage manufacturing,,2008,133705,1,6226867,2293078,1,794103,170154,252970,1075852,73242,146341,3100708,43563785,1,37912126,4180052,268750,508054,1,9334667,694803,1,,,87712053,1,81777133,1231277,5934920,5537787,,,44755068,1,11951644,1,4741833,1,5640008,1,1569803,2,11423019,4519744,5450349,1452926,3442673,6,603722,2838952,97182,144532,2597237,2561159,1,387266,5,224719,162547,7037179,2,149183,178209,20162,12821,83361,473223,458301,248172,196760,498662,4718327
0100000US,,United States,,31211,Soft drink and ice manufacturing,,2009,66666,2,2939558,911349,1,362800,50872,69973,427704,36318,74957,1541158,27744577,1,23787896,3318678,75758,175353,1,5071769,386891,2,,,45406950,1,40805006,,4601944,4431852,,,17602936,1,1607943,2,883616,3,81481,3,642845,1,1696983,954150,72312,670520,1216982,2,160135,1056847,59072,44206,953569,1150602,2,221307,3,121960,99347,2858749,3,134955,66032,5368,4266,33416,265094,179165,80316,71943,149559,1868635
0100000US,,United States,,31211,Soft drink and ice manufacturing,,2008,69795,1,3096513,876165,2,328172,88654,66460,392879,38017,79066,1542615,27741797,1,23801091,3148012,171842,211314,1,5351009,409537,1,,,47299635,1,42628412,402137,4671223,4448083,,,19518354,1,1715357,1,961600,1,79902,1,673854,1,1778514,990156,75666,712692,1639536,13,251433,1388103,77468,65248,1245386,1160108,2,235669,9,122006,113663,3601530,3,79345,163811,6211,4918,56507,288376,264190,56021,88948,140450,2452753
0100000US,,United States,,31211M,Soft drink and ice manufacturing,,2009,66666,2,2939558,911349,1,362800,50872,69973,427704,36318,74957,1541158,27744577,1,23787896,3318678,75758,175353,1,5071769,386891,2,,,45406950,1,40805006,,4601944,4431852,,,17602936,1,1607943,2,883616,3,81481,3,642845,1,1696983,954150,72312,670520,1216982,2,160135,1056847,59072,44206,953569,1150602,2,221307,3,121960,99347,2858749,3,134955,66032,5368,4266,33416,265094,179165,80316,71943,149559,1868635
0100000US,,United States,,31211M,Soft drink and ice manufacturing,,2008,69795,1,3096513,876165,2,328172,88654,66460,392879,38017,79066,1542615,27741797,1,23801091,3148012,171842,211314,1,5351009,409537,1,,,47299635,1,42628412,402137,4671223,4448083,,,19518354,1,1715357,1,961600,1,79902,1,673854,1,1778514,990156,75666,712692,1639536,13,251433,1388103,77468,65248,1245386,1160108,2,235669,9,122006,113663,3601530,3,79345,163811,6211,4918,56507,288376,264190,56021,88948,140450,2452753
0100000US,,United States,,31212,Breweries,,2009,21662,2,1205540,518900,1,184767,29229,36001,268903,16352,30838,785782,7822853,1,7281731,167550,9928,186238,1,3353855,177405,1,,,20713519,1,,,,,,,12899298,1,405872,3,58473,6,191753,3,155646,4,391074,56499,180907,153669,510041,3,83921,426120,6196,7442,412481,862431,2,54291,2,23887,30404,1677399,4,15884,5496,811,3003,7615,126277,131819,30444,32225,218848,1104977
0100000US,,United States,,31212,Breweries,,2008,21414,1,1232082,848559,1,260785,50435,130868,406471,15797,30423,795528,7666918,1,7119115,126206,15118,225978,1,2775340,180501,1,,,19615995,1,19452193,,163802,,,,11952346,1,382999,1,54373,1,176264,1,152363,1,371551,52609,170037,148905,824752,1,113512,711240,2479,28291,680470,821034,1,28963,1,19872,9091,1255146,4,4487,3310,833,332,9723,89553,109389,10959,19159,163646,843754
0100000US,,United States,,312120,Breweries,,2009,21662,2,1205540,518900,1,184767,29229,36001,268903,16352,30838,785782,7822853,1,7281731,167550,9928,186238,1,3353855,177405,1,,,20713519,1,,,,,,,12899298,1,405872,3,58473,6,191753,3,155646,4,391074,56499,180907,153669,510041,3,83921,426120,6196,7442,412481,862431,2,54291,2,23887,30404,1677399,4,15884,5496,811,3003,7615,126277,131819,30444,32225,218848,1104977
0100000US,,United States,,312120,Breweries,,2008,21414,1,1232082,848559,1,260785,50435,130868,406471,15797,30423,795528,7666918,1,7119115,126206,15118,225978,1,2775340,180501,1,,,19615995,1,19452193,,163802,,,,11952346,1,382999,1,54373,1,176264,1,152363,1,371551,52609,170037,148905,824752,1,113512,711240,2479,28291,680470,821034,1,28963,1,19872,9091,1255146,4,4487,3310,833,332,9723,89553,109389,10959,19159,163646,843754
0100000US,,United States,,31213,Wineries,,2009,32549,3,1450134,414123,2,152431,6477,43195,212020,15452,28132,597819,6164944,1,5526814,435447,82473,30080,4,887125,90131,4,28691,,14836440,1,14218091,173372,618349,572685,47927,,9364998,2,8994874,1,3330579,3,5086393,2,577901,2,8193951,2986212,4696769,510970,1059824,19,430834,628990,11821,40615,576555,492984,5,207529,15,161891,45639,1959448,3,53266,10459,15062,8290,19251,82033,89609,115727,103073,139897,1322781
0100000US,,United States,,31213,Wineries,,2008,34347,1,1479954,448947,2,152700,24320,47588,224339,14610,27192,558930,5923680,1,4991791,740661,64974,38208,1,940930,88047,2,4692,,13374424,1,12552831,,821593,686830,,,8073400,2,8167535,1,2942314,2,4662616,2,562605,5,7487757,2582259,4489279,416219,847912,4,211468,636443,11097,46269,579077,468755,1,109007,3,74786,34221,1846885,5,61177,10037,12949,6995,16027,76988,77173,139430,81522,113626,1250963
0100000US,,United States,,312130,Wineries,,2009,32549,3,1450134,414123,2,152431,6477,43195,212020,15452,28132,597819,6164944,1,5526814,435447,82473,30080,4,887125,90131,4,28691,,14836440,1,14218091,173372,618349,572685,47927,,9364998,2,8994874,1,3330579,3,5086393,2,577901,2,8193951,2986212,4696769,510970,1059824,19,430834,628990,11821,40615,576555,492984,5,207529,15,161891,45639,1959448,3,53266,10459,15062,8290,19251,82033,89609,115727,103073,139897,1322781
0100000US,,United States,,312130,Wineries,,2008,34347,1,1479954,448947,2,152700,24320,47588,224339,14610,27192,558930,5923680,1,4991791,740661,64974,38208,1,940930,88047,2,4692,,13374424,1,12552831,,821593,686830,,,8073400,2,8167535,1,2942314,2,4662616,2,562605,5,7487757,2582259,4489279,416219,847912,4,211468,636443,11097,46269,579077,468755,1,109007,3,74786,34221,1846885,5,61177,10037,12949,6995,16027,76988,77173,139430,81522,113626,1250963
0100000US,,United States,,31214,Distilleries,,2009,7201,4,399248,128637,3,55984,9829,9739,53086,4590,8933,217217,2361219,2,2155505,134943,17657,30992,2,326391,22121,2,,,7623805,1,,,,,,,5159656,1,1771648,2,915235,5,606956,2,249458,3,1809681,883610,710459,215612,125134,1,40003,85131,1275,3699,80157,112581,1,14166,6,8006,6160,306872,23,5612,1323,512,3397,1721,19515,8323,37035,12626,32142,184665
0100000US,,United States,,31214,Distilleries,,2008,8149,2,418318,119408,5,52446,6745,8053,52164,4818,9659,203635,2231390,1,2000128,165173,16816,32554,1,267388,16719,1,,,7421999,1,7143697,,278303,,,1057,5210968,1,1685753,1,783546,1,721225,1,180981,1,1785198,894721,715367,175110,130474,5,27309,103165,6137,4724,92304,111263,3,13628,2,8055,5573,333618,2,4175,1050,169,575,1105,18306,7549,41762,7131,80940,170857
0100000US,,United States,,312140,Distilleries,,2009,7201,4,399248,128637,3,55984,9829,9739,53086,4590,8933,217217,2361219,2,2155505,134943,17657,30992,2,326391,22121,2,,,7623805,1,,,,,,,5159656,1,1771648,2,915235,5,606956,2,249458,3,1809681,883610,710459,215612,125134,1,40003,85131,1275,3699,80157,112581,1,14166,6,8006,6160,306872,23,5612,1323,512,3397,1721,19515,8323,37035,12626,32142,184665
0100000US,,United States,,312140,Distilleries,,2008,8149,2,418318,119408,5,52446,6745,8053,52164,4818,9659,203635,2231390,1,2000128,165173,16816,32554,1,267388,16719,1,,,7421999,1,7143697,,278303,,,1057,5210968,1,1685753,1,783546,1,721225,1,180981,1,1785198,894721,715367,175110,130474,5,27309,103165,6137,4724,92304,111263,3,13628,2,8055,5573,333618,2,4175,1050,169,575,1105,18306,7549,41762,7131,80940,170857
0100000US,,United States,,3122,Tobacco manufacturing,,2009,14264,1,932345,324496,1,115698,6696,47149,154953,10502,20427,560327,5360791,1,4839518,367613,43555,44185,1,1042572,65920,1,,,31301356,1,30583165,322039,718191,655843,,,25931772,1,3865013,1,688545,1,132052,1,3044416,1,3630498,683793,140944,2805761,325599,1,47667,277932,3277,8844,265811,272158,1,26734,1,12821,13913,949108,1,26069,2036,2128,1566,5171,37191,11417,35348,108475,84332,635375
0100000US,,United States,,3122,Tobacco manufacturing,,2008,18133,1,1097989,579870,1,146164,68769,155341,209596,13503,25790,670902,5929202,1,5392057,320925,80243,67639,1,1178586,68338,1,,,37387429,1,36906867,371401,480562,421970,,,31457558,1,3659944,1,689219,1,141986,1,2828739,1,3941643,796471,143241,3001931,381791,1,34945,346846,1505,11560,333781,304204,1,21117,1,12113,9004,801514,1,23870,3058,2924,1597,5403,40418,13129,30710,154545,247351,278509
0100000US,,United States,,31221,Tobacco stemming and redrying,,2009,1924,1,58006,17942,1,7171,,,9154,1420,2787,37497,623449,1,574944,,,,,87619,5232,1,,,1185915,1,1111074,,74841,,,,532782,1,191882,1,100328,1,18863,1,72691,1,237550,128715,48547,60288,38487,1,10347,28140,,,26466,5671,1,1957,1,,,40806,1,4591,,43,,207,6263,693,103,5405,1702,21669
