GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENHEA,BENHEA_S,BENPEB,BENPEB_S,BENPEC,BENPEC_S,BENOTH,BENOTH_S,EMPAVPW,EMPAVPW_S,HOURS,HOURS_S,PAYANPW,PAYANPW_S,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTMPRT_S,CSTRSL,CSTRSL_S,CSTFU,CSTFU_S,CSTELEC,CSTELEC_S,CSTCNT,CSTCNT_S,ELECPCH,ELECPCH_S,ELECGEN,ELECGEN_S,ELECSLD,ELECSLD_S,RCPTOT,RCPTOT_S,RCPTPLM,RCPTPLM_S,RCPTRAN,RCPTRAN_S,MSCTOT,MSCTOT_S,MSCRSLTT,MSCRSLTT_S,MSCCNTTT,MSCCNTTT_S,MSCOTH,MSCOTH_S,VALADD,VALADD_S,INVTOTB,INVTOTB_S,INVFINB,INVFINB_S,INVWIPB,INVWIPB_S,INVMATB,INVMATB_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,CEXTOT,CEXTOT_S,CEXBLD,CEXBLD_S,CEXMCH,CEXMCH_S,CEXMCHA,CEXMCHA_S,CEXMCHC,CEXMCHC_S,CEXMCHO,CEXMCHO_S,RPTOT,RPTOT_S,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHTEMP_S,PCHCMPQ,PCHCMPQ_S,PCHEXSO,PCHEXSO_S,PCHDAPR,PCHDAPR_S,PCHCSVC,PCHCSVC_S,PCHRPR,PCHRPR_S,PCHRFUS,PCHRFUS_S,PCHADVT,PCHADVT_S,PCHPRTE,PCHPRTE_S,PCHTAX,PCHTAX_S,PCHOEXP,PCHOEXP_S
0100000US,,United States,335932,Noncurrent-carrying wiring device manufacturing,2014,13222,0.4,758604,0.5,228222,1.0,98118,0.9,14203,2.1,24062,1.4,91839,1.8,9726,0.5,19472,1.3,428846,0.6,2102251,1.0,1857681,1.1,148831,0.8,12449,0.4,46481,0.9,36809,0.6,600630,1.1,0,X,0,X,5798748,0.5,5522092,0.6,41915,0.0,276656,2.8,260600,3.0,0,X,16056,2.1,3683399,0.8,648317,1.1,302408,1.6,103042,0.5,242867,1.7,644334,0.9,295658,2.0,96694,0.9,251982,0.7,131546,2.5,20120,2.0,111426,2.7,1636,2.2,3701,6.5,106089,2.7,19345,2.3,10008,4.2,9337,0.7,418908,2.3,26551,2.6,2543,4.4,3052,2.8,3757,9.0,5436,2.0,59551,2.5,8041,2.2,18439,1.4,32044,14.1,8385,2.9,251109,2.4
0100000US,,United States,33599,All other electrical equipment and component manufacturing,2014,36256,0.7,2557406,0.6,654819,0.7,266178,0.8,25293,1.5,81283,1.3,282066,0.8,19500,0.9,39043,1.2,960572,0.8,7272549,0.4,6370245,0.4,543016,1.8,61844,1.1,162507,0.3,134936,3.3,2324809,0.3,224(s),61.5(s),0,X,13676668,0.4,12841015,0.4,479334,0.0,835653,1.1,694091,1.4,D,D,D,D,6384802,0.5,2775023,0.5,945706,0.4,677180,0.7,1152137,0.7,2876499,0.5,964387,0.7,639182,0.7,1272930,0.8,365881,1.0,83754,1.2,282126,1.0,7496,2.7,13541,3.8,261089,1.0,145904,0.6,118275,0.6,27629,1.1,1508924,1.7,125195,3.8,19795,4.4,40709,1.0,8983,7.5,30915,1.2,97982,3.7,49960,0.6,76077,2.0,187149,1.7,70344,1.6,801815,2.2
0100000US,,United States,335991,Carbon and graphite product manufacturing,2014,8241,1.9,481611,1.3,163252,1.3,73386,1.7,11028,3.1,20350,2.8,58488,1.0,5624,2.3,10883,2.5,294157,1.4,1947362,1.1,1509792,1.2,231287,4.1,56866,0.7,109959,0.4,39458,4.0,1808274,0.3,0,X,0,X,3504814,1.2,3194200,1.2,253237,0.0,310614,3.0,293268,3.1,D,D,D,D,1578624,1.6,900876,0.8,312727,0.6,280746,0.3,307403,2.0,940593,1.2,340801,1.2,273843,1.1,325949,2.6,201676,1.0,47574,0.3,154102,1.2,94,4.9,1760,4.3,152248,1.2,27671,1.0,20967,0.7,6704,2.1,287579,5.1,15885,0.7,2513,5.8,1932,11.8,2210,28.8,3295,6.0,41465,8.6,10682,1.9,3896,17.8,17095,6.8,21863,2.5,166743,5.8
0100000US,,United States,335999,All other miscellaneous electrical equipment and component manufacturing,2014,28015,0.7,2075795,0.7,491567,0.8,192792,0.9,14265,1.0,60932,1.5,223577,0.9,13876,0.9,28160,1.3,666414,1.0,5325187,0.4,4860454,0.4,311729,0.6,4979,10.7,52548,0.6,95478,4.4,516535,0.9,224(s),61.5(s),0,X,10171854,0.3,9646815,0.3,226097,0.0,525039,0.5,400823,0.6,58569,0.2,65648,2.9,4806178,0.5,1874148,0.6,632980,0.5,396434,1.2,844734,0.6,1935906,0.4,623586,0.9,365339,0.9,946981,0.6,164205,1.9,36181,2.7,128024,1.7,7402,2.8,11781,4.3,108841,1.7,118233,0.7,97308,0.7,20925,1.2,1221345,1.7,109310,4.3,17282,5.0,38776,0.8,6773,3.5,27620,1.2,56517,1.5,39278,0.5,72181,1.9,170054,1.7,48481,2.0,635072,2.3
0100000US,,United States,336,Transportation equipment manufacturing,2014,1423382,0.2,93127148,0.2,32519780,0.1,12747114,0.2,3923233,0.1,3140350,0.3,12709083,0.2,1009583,0.2,2086286,0.2,55932149,0.2,589792449,0.1,558175752,0.1,13307903,0.5,1158586,0.6,4031964,0.3,13118243,0.6,58450511,0.3,682867,7.5,120266,0.1,912177021,0.1,891497107,0.1,114360965,0.0,20679914,1.1,16047983,0.6,1323980,10.1,3307951,4.2,326772752,0.2,112574189,0.1,12942194,0.7,72419991,0.1,27212004,0.3,119262463,0.1,13448099,0.7,76541276,0.1,29273087,0.3,25527056,0.4,3621623,1.0,21905433,0.3,200478,3.3,454963,1.1,21249992,0.3,3256222,0.6,2004814,0.8,1251409,0.8,52954306,0.4,5495491,1.0,944062,0.9,560040,0.6,3233577,0.3,570645,0.6,4043878,0.4,762848,0.8,879230,2.3,4302696,0.4,1880381,0.5,30281458,0.5
0100000US,,United States,3361,Motor vehicle manufacturing,2014,178821,0.1,13066885,0.1,5281434,0.1,1986008,0.1,488403,0.1,582070,0.1,2224953,0.1,153805,0.1,314720,0.2,10460307,0.1,242692916,0.1,240656959,0.1,929708,0.0,341441,0.1,526324,0.1,238484,0.1,8230343,0.1,D,D,D,D,313112193,0.1,311464480,0.1,D,D,1647713,0.0,1138759,0.0,271883,0.0,237071,0.0,70789150,0.1,8394757,0.2,1354102,0.1,2116980,0.1,4923675,0.4,9338016,0.2,1450760,0.3,2390195,0.1,5497061,0.3,10502595,0.1,1303823,0.1,9198772,0.1,50273,0.1,103343,0.1,9045156,0.1,196806,3.1,115090,5.2,81716,0.4,7381702,0.4,781151,0.5,96511,0.4,52004,0.0,81168,0.3,55021,0.3,730146,0.4,135686,0.4,39219,1.4,805336,0.3,226904,0.4,4378557,0.4
0100000US,,United States,33611,Automobile and light duty motor vehicle manufacturing,2014,148683,0.2,11306984,0.1,4523113,0.1,1652259,0.1,367773,0.2,544441,0.1,1958640,0.1,129069,0.1,269772,0.2,9224982,0.1,220154156,0.1,218590563,0.1,D,D,319946,0.1,487420,0.1,D,D,7687911,0.1,D,D,D,D,283211140,0.1,282091265,0.1,D,D,1119875,0.0,D,D,D,D,D,D,63447522,0.1,6766013,0.3,1036716,0.1,1474818,0.1,4254478,0.4,7608289,0.2,1150444,0.3,1751629,0.1,4706217,0.3,10362701,0.1,1264342,0.1,9098358,0.1,48437,0.1,83184,0.1,8966737,0.1,164780,3.6,97135,6.2,67644,0.5,6512702,0.5,725894,0.5,86936,0.4,46763,0.0,78105,0.3,39035,0.5,650570,0.4,118780,0.4,28467,2.0,730266,0.3,204532,0.4,3803355,0.5
0100000US,,United States,336111,Automobile manufacturing,2014,75408,0.2,5713757,0.1,2155758,0.1,829675,0.1,144605,0.4,265474,0.0,916005,0.1,64159,0.2,130677,0.3,4460465,0.1,98320150,0.1,97243630,0.1,D,D,135690,0.1,260731,0.1,D,D,3878379,0.1,D,D,0,X,124061397,0.1,123127501,0.1,D,D,933896,0.0,D,D,D,D,D,D,26044588,0.2,3880208,0.3,363527,0.4,606007,0.0,2910674,0.3,4349618,0.4,578598,0.4,694276,0.0,3076744,0.5,5723998,0.0,815082,0.0,4908916,0.0,35354,0.0,56072,0.0,4817490,0.0,113251,5.3,76519,7.8,36732,0.0,4411904,0.7,467243,0.8,51441,0.7,8810,0.0,72805,0.3,20179,0.6,275295,1.0,50085,1.0,19869,0.0,405723,0.6,99333,0.9,2941121,0.6
0100000US,,United States,336112,Light truck and utility vehicle manufacturing,2014,73275,0.2,5593227,0.2,2367355,0.1,822585,0.1,223168,0.0,278967,0.1,1042635,0.2,64911,0.1,139095,0.2,4764517,0.1,121834007,0.1,121346933,0.1,D,D,184256,0.1,226689,0.1,D,D,3809532,0.1,0,X,D,D,159149742,0.1,158963763,0.1,D,D,185979,0.0,D,D,D,D,180566,0.0,37402934,0.1,2885805,0.6,673189,0.1,868811,0.1,1343805,1.2,3258671,0.1,571845,0.5,1057353,0.1,1629473,0.1,4638703,0.1,449260,0.1,4189442,0.1,13083,0.4,27112,0.5,4149247,0.1,51529,0.2,20617,2.1,30912,1.1,2100798,0.3,258651,0.0,35495,0.2,37953,0.0,5300,0.0,18856,0.7,375275,0.1,68695,0.1,8598,6.5,324543,0.1,105199,0.1,862233,0.5
0100000US,,United States,33612,Heavy duty truck manufacturing,2014,30138,0.1,1759900,0.1,758320,0.1,333748,0.1,120630,0.0,37629,0.1,266313,0.3,24736,0.1,44948,0.1,1235325,0.1,22538760,0.1,22066396,0.1,D,D,21496,0.3,38904,0.1,D,D,542432,0.0,D,D,0,X,29901053,0.1,29373215,0.1,885696,0.0,527838,0.0,D,D,D,D,D,D,7341628,0.1,1628744,0.1,317386,0.1,642162,0.1,669197,0.1,1729727,0.1,300316,0.1,638566,0.2,790844,0.1,139895,0.1,39481,0.0,100414,0.1,1836,0.0,20159,0.1,78419,0.1,32027,0.3,17955,0.5,14072,0.1,868999,0.1,55257,0.5,9575,0.1,5241,0.0,3062,4.1,15986,0.1,79576,0.1,16906,0.1,10752,0.2,75070,0.2,22372,0.2,575202,0.0
0100000US,,United States,336120,Heavy duty truck manufacturing,2014,30138,0.1,1759900,0.1,758320,0.1,333748,0.1,120630,0.0,37629,0.1,266313,0.3,24736,0.1,44948,0.1,1235325,0.1,22538760,0.1,22066396,0.1,D,D,21496,0.3,38904,0.1,D,D,542432,0.0,D,D,0,X,29901053,0.1,29373215,0.1,885696,0.0,527838,0.0,D,D,D,D,D,D,7341628,0.1,1628744,0.1,317386,0.1,642162,0.1,669197,0.1,1729727,0.1,300316,0.1,638566,0.2,790844,0.1,139895,0.1,39481,0.0,100414,0.1,1836,0.0,20159,0.1,78419,0.1,32027,0.3,17955,0.5,14072,0.1,868999,0.1,55257,0.5,9575,0.1,5241,0.0,3062,4.1,15986,0.1,79576,0.1,16906,0.1,10752,0.2,75070,0.2,22372,0.2,575202,0.0
0100000US,,United States,3362,Motor vehicle body and trailer manufacturing,2014,123468,1.4,5822632,1.3,1322551,1.2,557844,1.1,23641,13.3,92279,1.6,648787,1.3,97659,0.7,203607,0.7,3878510,0.6,26154440,0.8,24809569,0.8,947255,4.1,58262,3.1,135077,1.4,204277,2.1,1651818,1.5,72,39.1,72,39.1,39492753,0.9,38120856,1.0,562117,0.0,1371897,3.9,974791,4.5,58701,11.3,338405,9.4,13629333,1.5,4428870,1.3,994381,5.1,1061570,2.1,2372919,1.4,5079596,1.3,1115257,3.3,1231713,3.5,2732626,1.6,467042,5.2,126090,11.6,340952,3.3,58065,10.3,21894,5.2,260992,3.0,192654,2.3,143274,2.9,49380,1.8,2518228,2.1,167036,4.4,26767,4.4,12367,2.5,16693,8.2,29633,4.9,155406,1.8,42702,2.2,114739,2.3,148611,1.7,96972,2.9,1707301,2.4
0100000US,,United States,33621,Motor vehicle body and trailer manufacturing,2014,123468,1.4,5822632,1.3,1322551,1.2,557844,1.1,23641,13.3,92279,1.6,648787,1.3,97659,0.7,203607,0.7,3878510,0.6,26154440,0.8,24809569,0.8,947255,4.1,58262,3.1,135077,1.4,204277,2.1,1651818,1.5,72,39.1,72,39.1,39492753,0.9,38120856,1.0,562117,0.0,1371897,3.9,974791,4.5,58701,11.3,338405,9.4,13629333,1.5,4428870,1.3,994381,5.1,1061570,2.1,2372919,1.4,5079596,1.3,1115257,3.3,1231713,3.5,2732626,1.6,467042,5.2,126090,11.6,340952,3.3,58065,10.3,21894,5.2,260992,3.0,192654,2.3,143274,2.9,49380,1.8,2518228,2.1,167036,4.4,26767,4.4,12367,2.5,16693,8.2,29633,4.9,155406,1.8,42702,2.2,114739,2.3,148611,1.7,96972,2.9,1707301,2.4
0100000US,,United States,336211,Motor vehicle body manufacturing,2014,41746,1.2,2003858,1.2,510914,1.1,229389,1.0,13555,4.1,36460,2.5,231510,2.0,32068,1.4,66736,1.4,1264084,1.3,8323069,1.8,7406638,1.8,735054,4.9,25762,5.8,53800,2.6,101815,1.1,676574,2.5,0,X,0,X,12824359,1.6,11844575,1.7,261288,0.0,979784,4.6,683912,5.9,43183,0.5,252689,10.1,4661537,1.9,1738019,3.1,413244,9.4,546652,3.8,778123,2.8,1992066,2.2,496438,2.1,623705,2.9,871922,3.4,186595,3.5,41660,3.1,144936,4.4,43957,13.2,8107,5.5,92871,1.7,81311,3.0,63501,3.9,17810,3.4,896650,2.7,68841,6.3,15824,6.3,5872,3.9,10794,12.3,13954,4.9,62557,2.7,20355,3.9,38441,5.2,67872,2.3,31509,3.6,560631,3.0
0100000US,,United States,336212,Truck trailer manufacturing,2014,28051,1.1,1245123,1.1,327429,1.6,146991,0.7,6340,21.7,35610,1.7,138488,2.3,23436,1.1,50776,1.1,908152,1.0,6498968,0.8,6290660,0.8,114574,4.8,11979,2.2,40162,1.5,41593,9.5,485264,2.4,0,X,0,X,9151396,0.8,8930706,0.8,10396,0.0,220690,9.2,155623,5.9,S,S,65494,28.8,2698136,1.3,1302297,0.6,186210,1.6,216249,1.2,899838,0.5,1456063,0.7,192216,2.6,255951,2.0,1007896,0.6,115457,2.4,17309,2.7,98148,2.6,D,D,D,D,88034,2.7,39889,4.5,28911,5.6,10978,4.3,622035,3.0,67283,1.9,4682,7.9,1520,6.1,2445,13.1,6171,2.9,43015,2.3,6805,2.5,11878,6.6,48442,2.8,16249,4.3,413544,3.6
0100000US,,United States,336213,Motor home manufacturing,2014,9184,1.2,467213,1.1,108570,2.1,50397,3.2,D,D,D,D,50916,1.1,7273,1.4,15894,1.2,305851,1.3,2833558,1.6,2735614,1.6,38597,33.1,4569,0.7,8984,0.7,45794,2.1,108150,0.6,0,X,0,X,3941956,1.9,3859735,1.7,0,X,82221,24.9,56988,27.4,14415(s),42.6(s),10817,34.7,1160230,6.0,503334,2.9,124898,25.4,176956,4.0,201480,10.5,638594,7.1,122602,28.1,231086,13.6,284907,7.7,27894,3.3,4299,0.0,23595,3.9,D,D,D,D,20724,0.7,9457,0.1,8714,0.2,743,0.0,173851,3.6,7803,2.7,1635,5.4,2732,5.3,512,5.1,1616,6.0,7554,3.1,1923,5.7,15508,3.8,8435,3.9,6197,6.2,119937,3.8
0100000US,,United States,336214,Travel trailer and camper manufacturing,2014,44487,3.5,2106438,3.5,375638,3.5,131067,4.1,D,D,D,D,227873,2.7,34882,1.0,70201,1.1,1400423,0.9,8498844,1.7,8376657,1.7,59030,1.7,15952,5.9,32131,3.3,15075,4.4,381828,3.3,72,39.1,72,39.1,13575043,2.2,13485840,2.2,290433,0.0,89202,1.8,78268,1.4,1530(s),43.7(s),9404,13.4,5109430,3.2,885219,1.8,270028,1.8,121714,4.7,493478,2.1,992874,1.8,304001,1.0,120972,17.8,567901,4.3,137095,17.1,62822,23.1,74273,12.1,8089,15.8,6823,14.9,59362,12.1,61997,5.2,42148,7.0,19849,2.4,825691,5.3,23109,24.6,4626,9.9,2243,5.9,2943,3.0,7892,16.0,42280,4.9,13618,3.4,48912,3.0,23862,5.8,43017,5.8,613189,5.7
0100000US,,United States,3363,Motor vehicle parts manufacturing,2014,504611,0.5,26403483,0.4,8602395,0.4,3890312,0.5,347865,1.0,857336,0.7,3506882,0.4,392500,0.5,821436,0.5,18088657,0.4,169207393,0.4,157698022,0.4,7287576,0.5,385847,1.6,1726162,0.6,2109786,1.3,23394429,0.5,6422,4.1,D,D,247602197,0.4,237817121,0.4,32183233,0.0,9785076,0.9,8551017,0.8,190726,9.3,1043332,5.5,78932706,0.4,16962251,0.5,4153346,1.1,3392811,0.4,9416094,0.6,18196178,0.5,4448520,1.2,3635539,1.1,10112119,0.6,9084738,0.7,827360,2.1,8257379,0.7,50238,4.8,119759,3.8,8087382,0.7,1086926,1.3,700410,1.4,386516,2.2,14887325,0.8,2229675,1.2,119903,5.5,83675,1.6,111238,2.5,125269,1.6,1741355,0.8,241174,1.6,247261,2.0,1364539,1.0,550219,1.3,8073016,0.9
0100000US,,United States,33631,Motor vehicle gasoline engine and engine parts manufacturing,2014,51786,2.4,3233229,2.0,1135040,1.3,461639,1.6,58622,0.6,148683,1.3,466096,1.5,40747,2.6,85472,3.1,2354007,2.1,22874664,0.5,21668485,0.5,816055,3.2,56415,5.5,259781,1.1,73929,3.0,3588578,0.9,0,X,0,X,32475901,0.6,31462306,0.5,11459219,0.0,1013595,5.8,916882,6.1,40591,10.4,56122,33.9,9695100,0.9,2373059,1.4,513265,5.4,617960,0.7,1241835,1.4,2523431,1.5,514242,6.9,710844,1.9,1298345,1.6,2123605,1.0,88710,4.1,2034895,1.0,2881,6.3,15491,22.5,2016523,1.0,110303,10.1,59385,10.5,50917,16.3,1526571,2.9,154657,1.3,11884,4.6,8110,4.1,4636,4.2,10120,4.7,212032,2.9,29213,1.9,23933,13.4,145916,1.2,63290,3.1,862780,3.9
0100000US,,United States,336310,Motor vehicle gasoline engine and engine parts manufacturing,2014,51786,2.4,3233229,2.0,1135040,1.3,461639,1.6,58622,0.6,148683,1.3,466096,1.5,40747,2.6,85472,3.1,2354007,2.1,22874664,0.5,21668485,0.5,816055,3.2,56415,5.5,259781,1.1,73929,3.0,3588578,0.9,0,X,0,X,32475901,0.6,31462306,0.5,11459219,0.0,1013595,5.8,916882,6.1,40591,10.4,56122,33.9,9695100,0.9,2373059,1.4,513265,5.4,617960,0.7,1241835,1.4,2523431,1.5,514242,6.9,710844,1.9,1298345,1.6,2123605,1.0,88710,4.1,2034895,1.0,2881,6.3,15491,22.5,2016523,1.0,110303,10.1,59385,10.5,50917,16.3,1526571,2.9,154657,1.3,11884,4.6,8110,4.1,4636,4.2,10120,4.7,212032,2.9,29213,1.9,23933,13.4,145916,1.2,63290,3.1,862780,3.9
0100000US,,United States,33632,Motor vehicle electrical and electronic equipment manufacturing,2014,55383,0.7,2839082,0.8,862012,0.8,402646,0.8,32498,1.4,105734,1.1,321134,0.8,42348,0.7,85387,0.9,1844563,0.6,15780522,0.3,14352578,0.3,1018109,0.9,22503,1.6,144205,0.8,243127,0.7,2129093,0.6,0,X,D,D,23716901,0.3,22548469,0.3,1679174,0.0,1168431,0.7,1126025,0.7,9664,0.0,32742,11.3,8019808,0.5,2924447,0.5,775340,1.4,264556,1.6,1884551,0.4,3151279,0.4,847169,0.9,276157,0.7,2027954,0.4,600698,0.8,43864,1.0,556833,0.9,5802,4.1,17381,6.5,533651,0.8,88279,1.5,63776,1.8,24504,2.1,1362551,1.2,185862,0.7,10083,4.5,9448,2.1,14756,1.0,13246,2.8,71378,1.5,14881,4.6,14347,11.2,209211,0.8,38098,13.1,781241,1.3
0100000US,,United States,336320,Motor vehicle electrical and electronic equipment manufacturing,2014,55383,0.7,2839082,0.8,862012,0.8,402646,0.8,32498,1.4,105734,1.1,321134,0.8,42348,0.7,85387,0.9,1844563,0.6,15780522,0.3,14352578,0.3,1018109,0.9,22503,1.6,144205,0.8,243127,0.7,2129093,0.6,0,X,D,D,23716901,0.3,22548469,0.3,1679174,0.0,1168431,0.7,1126025,0.7,9664,0.0,32742,11.3,8019808,0.5,2924447,0.5,775340,1.4,264556,1.6,1884551,0.4,3151279,0.4,847169,0.9,276157,0.7,2027954,0.4,600698,0.8,43864,1.0,556833,0.9,5802,4.1,17381,6.5,533651,0.8,88279,1.5,63776,1.8,24504,2.1,1362551,1.2,185862,0.7,10083,4.5,9448,2.1,14756,1.0,13246,2.8,71378,1.5,14881,4.6,14347,11.2,209211,0.8,38098,13.1,781241,1.3
0100000US,,United States,33633,Motor vehicle steering and suspension components (except spring) manufacturing,2014,32956,0.6,1723656,0.5,550073,1.0,265369,0.6,13546,8.0,54632,1.3,216525,2.0,24656,0.9,53054,0.7,1078768,0.7,9813852,0.5,9167783,0.5,374544,0.0,30152,0.5,119698,1.2,121675,1.4,1637974,0.7,0,X,0,X,14523710,0.6,14068632,0.6,971991,0.0,455078,0.4,409515,0.0,27404,0.0,18159,9.4,4609394,1.1,1278085,1.4,343202,4.8,215755,2.4,719129,0.6,1217321,0.7,256324,3.2,202168,1.2,758828,0.6,477913,3.9,35751,0.3,442163,4.2,4119,1.8,5812,1.1,432232,4.3,57997,4.7,35968,7.1,22029,1.7,972626,3.1,157676,0.8,6887,16.1,12047,2.5,8728,1.4,9813,2.3,106647,3.1,33504,1.4,10457,18.6,84588,1.0,35818,1.0,506461,4.7
0100000US,,United States,336330,Motor vehicle steering and suspension components (except spring) manufacturing,2014,32956,0.6,1723656,0.5,550073,1.0,265369,0.6,13546,8.0,54632,1.3,216525,2.0,24656,0.9,53054,0.7,1078768,0.7,9813852,0.5,9167783,0.5,374544,0.0,30152,0.5,119698,1.2,121675,1.4,1637974,0.7,0,X,0,X,14523710,0.6,14068632,0.6,971991,0.0,455078,0.4,409515,0.0,27404,0.0,18159,9.4,4609394,1.1,1278085,1.4,343202,4.8,215755,2.4,719129,0.6,1217321,0.7,256324,3.2,202168,1.2,758828,0.6,477913,3.9,35751,0.3,442163,4.2,4119,1.8,5812,1.1,432232,4.3,57997,4.7,35968,7.1,22029,1.7,972626,3.1,157676,0.8,6887,16.1,12047,2.5,8728,1.4,9813,2.3,106647,3.1,33504,1.4,10457,18.6,84588,1.0,35818,1.0,506461,4.7
0100000US,,United States,33634,Motor vehicle brake system manufacturing,2014,20506,0.6,944956,0.5,302454,0.4,149268,0.6,10639,0.9,18412,1.8,124135,1.0,15339,0.5,31270,0.7,638179,0.6,6703130,0.5,6198887,0.7,356983,4.3,19625,8.9,88801,0.8,38833,1.2,1227883,0.3,D,D,0,X,10062775,0.5,9597361,0.7,758723,0.0,465414,4.1,435721,4.3,14171,7.3,15522,3.0,3404339,1.3,693318,0.7,250684,1.9,82867,1.0,359767,0.4,807027,1.7,295701,4.1,82544,0.7,428782,0.7,303109,1.1,75256,0.4,227853,1.4,1265,8.7,7224,7.9,219365,1.4,29356,2.8,19556,4.3,9801,2.1,663759,1.8,129176,3.4,2821,4.3,D,D,3354,7.2,5705,3.1,91481,1.4,12273,2.5,D,D,30789,3.0,23400,1.9,360607,1.6
0100000US,,United States,336340,Motor vehicle brake system manufacturing,2014,20506,0.6,944956,0.5,302454,0.4,149268,0.6,10639,0.9,18412,1.8,124135,1.0,15339,0.5,31270,0.7,638179,0.6,6703130,0.5,6198887,0.7,356983,4.3,19625,8.9,88801,0.8,38833,1.2,1227883,0.3,D,D,0,X,10062775,0.5,9597361,0.7,758723,0.0,465414,4.1,435721,4.3,14171,7.3,15522,3.0,3404339,1.3,693318,0.7,250684,1.9,82867,1.0,359767,0.4,807027,1.7,295701,4.1,82544,0.7,428782,0.7,303109,1.1,75256,0.4,227853,1.4,1265,8.7,7224,7.9,219365,1.4,29356,2.8,19556,4.3,9801,2.1,663759,1.8,129176,3.4,2821,4.3,D,D,3354,7.2,5705,3.1,91481,1.4,12273,2.5,D,D,30789,3.0,23400,1.9,360607,1.6
0100000US,,United States,33635,Motor vehicle transmission and power train parts manufacturing,2014,64345,0.9,3995603,0.8,1442403,0.9,643653,1.2,90759,0.7,140152,1.9,567839,0.7,50809,1.0,108454,1.0,2752553,0.9,25766565,0.7,24361327,0.7,794832,2.0,69181,1.6,270049,1.3,271176,5.2,3684724,1.5,D,D,D,D,37911461,0.7,36844747,0.7,7884415,0.0,1066715,2.0,979073,2.0,35020,27.9,52622,3.5,12278520,1.0,2760813,1.5,517708,2.6,998859,0.7,1244246,2.1,2982524,1.2,594276,2.3,1055915,0.6,1332333,2.1,1567180,1.2,164619,5.2,1402561,0.9,7113,1.3,20377,11.5,1375071,0.8,113998,1.7,65793,2.4,48206,1.7,1833088,2.6,255627,6.0,22427,11.4,13912,7.8,32352,6.8,14599,5.6,328570,0.9,33122,1.6,15573,5.9,201431,4.0,99347,1.4,816128,3.6
0100000US,,United States,336350,Motor vehicle transmission and power train parts manufacturing,2014,64345,0.9,3995603,0.8,1442403,0.9,643653,1.2,90759,0.7,140152,1.9,567839,0.7,50809,1.0,108454,1.0,2752553,0.9,25766565,0.7,24361327,0.7,794832,2.0,69181,1.6,270049,1.3,271176,5.2,3684724,1.5,D,D,D,D,37911461,0.7,36844747,0.7,7884415,0.0,1066715,2.0,979073,2.0,35020,27.9,52622,3.5,12278520,1.0,2760813,1.5,517708,2.6,998859,0.7,1244246,2.1,2982524,1.2,594276,2.3,1055915,0.6,1332333,2.1,1567180,1.2,164619,5.2,1402561,0.9,7113,1.3,20377,11.5,1375071,0.8,113998,1.7,65793,2.4,48206,1.7,1833088,2.6,255627,6.0,22427,11.4,13912,7.8,32352,6.8,14599,5.6,328570,0.9,33122,1.6,15573,5.9,201431,4.0,99347,1.4,816128,3.6
0100000US,,United States,33636,Motor vehicle seating and interior trim manufacturing,2014,58244,1.0,2490342,0.7,801758,1.1,390849,1.0,22209,2.2,61143,1.8,327558,1.7,44342,1.2,91539,1.0,1659689,0.8,21574110,0.4,20959175,0.4,264927,0.2,17427,5.0,128899,1.6,203682,1.7,1646777,1.3,D,D,0,X,29237042,0.4,28753200,0.4,1596460,0.0,483842,3.0,336158,0.4,24945(s),55.7(s),122738,2.4,7673077,0.8,1065499,1.0,133807,1.6,143629,1.2,788063,1.0,1150037,2.1,156138,4.6,131444,1.4,862455,2.0,457016,1.8,34668,1.1,422347,1.9,4224,2.1,8262,4.0,409861,1.9,141447,1.2,99437,1.6,42010,1.3,1613313,2.2,318375,4.2,9252,6.0,7252,2.1,7780,4.9,17727,2.4,166068,4.6,23121,5.3,5284,1.3,108772,5.3,39985,5.7,909696,1.4
0100000US,,United States,336360,Motor vehicle seating and interior trim manufacturing,2014,58244,1.0,2490342,0.7,801758,1.1,390849,1.0,22209,2.2,61143,1.8,327558,1.7,44342,1.2,91539,1.0,1659689,0.8,21574110,0.4,20959175,0.4,264927,0.2,17427,5.0,128899,1.6,203682,1.7,1646777,1.3,D,D,0,X,29237042,0.4,28753200,0.4,1596460,0.0,483842,3.0,336158,0.4,24945(s),55.7(s),122738,2.4,7673077,0.8,1065499,1.0,133807,1.6,143629,1.2,788063,1.0,1150037,2.1,156138,4.6,131444,1.4,862455,2.0,457016,1.8,34668,1.1,422347,1.9,4224,2.1,8262,4.0,409861,1.9,141447,1.2,99437,1.6,42010,1.3,1613313,2.2,318375,4.2,9252,6.0,7252,2.1,7780,4.9,17727,2.4,166068,4.6,23121,5.3,5284,1.3,108772,5.3,39985,5.7,909696,1.4
